Date	Pt	Rt
2016-08-18 08:00:00-04:00	12.44	-0.004003203
2016-08-18 09:00:00-04:00	12.43	-0.000803859
2016-08-18 09:30:00-04:00	11.89	-0.043443282
2016-08-18 10:00:00-04:00	11.54	-0.029436501
2016-08-18 11:00:00-04:00	11.75	0.018197574
2016-08-18 12:00:00-04:00	11.94	0.016170213
2016-08-18 13:00:00-04:00	11.73	-0.01758794
2016-08-18 14:00:00-04:00	11.71	-0.00170503
2016-08-18 15:00:00-04:00	11.44	-0.023057216
2016-08-18 16:00:00-04:00	11.43	-0.000874126
2016-08-19 03:00:00-04:00	11.82	0.034120735
2016-08-19 04:00:00-04:00	12.04	0.018612521
2016-08-19 05:00:00-04:00	12.02	-0.00166113
2016-08-19 06:00:00-04:00	12.01	-0.000831947
2016-08-19 07:00:00-04:00	12.08	0.005828476
2016-08-19 08:00:00-04:00	11.94	-0.011589404
2016-08-19 09:00:00-04:00	11.93	-0.000837521
2016-08-19 09:30:00-04:00	12.21	0.023470243
2016-08-19 10:00:00-04:00	11.77	-0.036036036
2016-08-19 11:00:00-04:00	11.55	-0.018691589
2016-08-19 12:00:00-04:00	11.81	0.022510823
2016-08-19 13:00:00-04:00	11.67	-0.011854361
2016-08-19 14:00:00-04:00	11.52	-0.01285347
2016-08-19 15:00:00-04:00	11.46	-0.005208333
2016-08-19 16:00:00-04:00	11.34	-0.010471204
2016-08-22 03:00:00-04:00	12.19	0.074955908
2016-08-22 04:00:00-04:00	11.99	-0.016406891
2016-08-22 05:00:00-04:00	12.28	0.024186822
2016-08-22 06:00:00-04:00	12.77	0.03990228
2016-08-22 07:00:00-04:00	12.82	0.003915427
2016-08-22 08:00:00-04:00	12.66	-0.012480499
2016-08-22 09:00:00-04:00	12.68	0.001579779
2016-08-22 09:30:00-04:00	12.81	0.010252366
2016-08-22 10:00:00-04:00	12.38	-0.033567525
2016-08-22 11:00:00-04:00	12.65	0.02180937
2016-08-22 12:00:00-04:00	12.56	-0.007114625
2016-08-22 13:00:00-04:00	12.48	-0.006369427
2016-08-22 14:00:00-04:00	12.44	-0.003205128
2016-08-22 15:00:00-04:00	12.26	-0.014469453
2016-08-22 16:00:00-04:00	12.27	0.000815661
2016-08-23 03:00:00-04:00	12.14	-0.010594947
2016-08-23 04:00:00-04:00	12.04	-0.008237232
2016-08-23 05:00:00-04:00	12	-0.003322259
2016-08-23 06:00:00-04:00	12.03	0.0025
2016-08-23 07:00:00-04:00	12.02	-0.000831255
2016-08-23 08:00:00-04:00	12	-0.001663894
2016-08-23 09:00:00-04:00	11.98	-0.001666667
2016-08-23 09:30:00-04:00	11.92	-0.005008347
2016-08-23 10:00:00-04:00	11.81	-0.009228188
2016-08-23 11:00:00-04:00	12.03	0.018628281
2016-08-23 12:00:00-04:00	12.12	0.007481297
2016-08-23 13:00:00-04:00	12.14	0.001650165
2016-08-23 14:00:00-04:00	12.23	0.007413509
2016-08-23 15:00:00-04:00	12.44	0.017170891
2016-08-23 16:00:00-04:00	12.38	-0.004823151
2016-08-24 03:00:00-04:00	12.45	0.005654281
2016-08-24 04:00:00-04:00	12.36	-0.007228916
2016-08-24 05:00:00-04:00	12.36	0
2016-08-24 06:00:00-04:00	12.34	-0.001618123
2016-08-24 07:00:00-04:00	12.45	0.0089141
2016-08-24 08:00:00-04:00	12.41	-0.003212851
2016-08-24 09:00:00-04:00	12.46	0.004029009
2016-08-24 09:30:00-04:00	12.82	0.028892456
2016-08-24 10:00:00-04:00	13.11	0.022620905
2016-08-24 11:00:00-04:00	13.18	0.005339436
2016-08-24 12:00:00-04:00	12.97	-0.015933232
2016-08-24 13:00:00-04:00	13.13	0.01233616
2016-08-24 14:00:00-04:00	13.36	0.017517136
2016-08-24 15:00:00-04:00	13.64	0.020958084
2016-08-24 16:00:00-04:00	13.45	-0.013929619
2016-08-25 03:00:00-04:00	13.61	0.011895911
2016-08-25 04:00:00-04:00	13.78	0.012490816
2016-08-25 05:00:00-04:00	13.62	-0.01161103
2016-08-25 06:00:00-04:00	13.83	0.015418502
2016-08-25 07:00:00-04:00	13.9	0.005061461
2016-08-25 08:00:00-04:00	13.88	-0.001438849
2016-08-25 09:00:00-04:00	13.87	-0.000720461
2016-08-25 09:30:00-04:00	13.76	-0.007930786
2016-08-25 10:00:00-04:00	13.55	-0.015261628
2016-08-25 11:00:00-04:00	13.53	-0.001476015
2016-08-25 12:00:00-04:00	13.54	0.000739098
2016-08-25 13:00:00-04:00	13.83	0.021418021
2016-08-25 14:00:00-04:00	14.04	0.015184382
2016-08-25 15:00:00-04:00	13.85	-0.013532764
2016-08-25 16:00:00-04:00	13.63	-0.015884477
2016-08-26 03:00:00-04:00	13.52	-0.008070433
2016-08-26 04:00:00-04:00	13.57	0.003698225
2016-08-26 05:00:00-04:00	13.56	-0.00073692
2016-08-26 06:00:00-04:00	13.68	0.008849558
2016-08-26 07:00:00-04:00	13.81	0.009502924
2016-08-26 08:00:00-04:00	13.73	-0.005792904
2016-08-26 09:00:00-04:00	13.7	-0.002184996
2016-08-26 09:30:00-04:00	13.44	-0.018978102
2016-08-26 10:00:00-04:00	12.67	-0.057291667
2016-08-26 11:00:00-04:00	13.45	0.061562747
2016-08-26 12:00:00-04:00	13.86	0.030483271
2016-08-26 13:00:00-04:00	14.42	0.04040404
2016-08-26 14:00:00-04:00	14.55	0.009015257
2016-08-26 15:00:00-04:00	13.8	-0.051546392
2016-08-26 16:00:00-04:00	13.65	-0.010869565
2016-08-29 03:00:00-04:00	14.26	0.044688645
2016-08-29 04:00:00-04:00	14.18	-0.005610098
2016-08-29 05:00:00-04:00	14.34	0.011283498
2016-08-29 06:00:00-04:00	14.25	-0.006276151
2016-08-29 07:00:00-04:00	14.22	-0.002105263
2016-08-29 08:00:00-04:00	14.04	-0.012658228
2016-08-29 09:00:00-04:00	14.07	0.002136752
2016-08-29 09:30:00-04:00	13.66	-0.029140014
2016-08-29 10:00:00-04:00	13.35	-0.022693997
2016-08-29 11:00:00-04:00	13.08	-0.020224719
2016-08-29 12:00:00-04:00	13.07	-0.000764526
2016-08-29 13:00:00-04:00	12.99	-0.006120888
2016-08-29 14:00:00-04:00	13.1	0.008468052
2016-08-29 15:00:00-04:00	13.02	-0.00610687
2016-08-29 16:00:00-04:00	12.94	-0.006144393
2016-08-30 03:00:00-04:00	12.85	-0.006955178
2016-08-30 04:00:00-04:00	12.85	0
2016-08-30 05:00:00-04:00	12.88	0.00233463
2016-08-30 06:00:00-04:00	12.85	-0.002329193
2016-08-30 07:00:00-04:00	13.01	0.012451362
2016-08-30 08:00:00-04:00	12.86	-0.011529593
2016-08-30 09:00:00-04:00	12.83	-0.002332815
2016-08-30 09:30:00-04:00	12.87	0.003117693
2016-08-30 10:00:00-04:00	13.14	0.020979021
2016-08-30 11:00:00-04:00	13.02	-0.00913242
2016-08-30 12:00:00-04:00	13.08	0.004608295
2016-08-30 13:00:00-04:00	13.29	0.016055046
2016-08-30 14:00:00-04:00	13.38	0.006772009
2016-08-30 15:00:00-04:00	13.13	-0.018684604
2016-08-30 16:00:00-04:00	13.12	-0.000761615
2016-08-31 03:00:00-04:00	13.03	-0.006859756
2016-08-31 04:00:00-04:00	13.04	0.00076746
2016-08-31 05:00:00-04:00	13.02	-0.001533742
2016-08-31 06:00:00-04:00	13.07	0.003840246
2016-08-31 07:00:00-04:00	13.11	0.003060444
2016-08-31 08:00:00-04:00	13.22	0.008390542
2016-08-31 09:00:00-04:00	13.19	-0.002269289
2016-08-31 09:30:00-04:00	13.37	0.013646702
2016-08-31 10:00:00-04:00	13.87	0.037397158
2016-08-31 11:00:00-04:00	13.83	-0.002883922
2016-08-31 12:00:00-04:00	14.1	0.019522777
2016-08-31 13:00:00-04:00	13.96	-0.009929078
2016-08-31 14:00:00-04:00	13.87	-0.006446991
2016-08-31 15:00:00-04:00	13.43	-0.031723143
2016-08-31 16:00:00-04:00	13.42	-0.000744602
2016-09-01 03:00:00-04:00	13.19	-0.017138599
2016-09-01 04:00:00-04:00	13.24	0.003790751
2016-09-01 05:00:00-04:00	13.48	0.018126888
2016-09-01 06:00:00-04:00	13.41	-0.005192878
2016-09-01 07:00:00-04:00	13.46	0.003728561
2016-09-01 08:00:00-04:00	13.53	0.005200594
2016-09-01 09:00:00-04:00	13.41	-0.00886918
2016-09-01 09:30:00-04:00	13.8	0.029082774
2016-09-01 10:00:00-04:00	14.36	0.04057971
2016-09-01 11:00:00-04:00	14.15	-0.014623955
2016-09-01 12:00:00-04:00	13.82	-0.023321555
2016-09-01 13:00:00-04:00	13.92	0.00723589
2016-09-01 14:00:00-04:00	13.84	-0.005747126
2016-09-01 15:00:00-04:00	13.43	-0.029624277
2016-09-01 16:00:00-04:00	13.48	0.003723008
2016-09-02 03:00:00-04:00	13.42	-0.004451039
2016-09-02 04:00:00-04:00	13.52	0.007451565
2016-09-02 05:00:00-04:00	13.45	-0.005177515
2016-09-02 06:00:00-04:00	13.47	0.001486989
2016-09-02 07:00:00-04:00	13.75	0.020786934
2016-09-02 08:00:00-04:00	12.69	-0.077090909
2016-09-02 09:00:00-04:00	12.55	-0.011032309
2016-09-02 09:30:00-04:00	12.08	-0.037450199
2016-09-02 10:00:00-04:00	12.34	0.021523179
2016-09-02 11:00:00-04:00	12.4	0.004862237
2016-09-02 12:00:00-04:00	12.42	0.001612903
2016-09-02 13:00:00-04:00	12.59	0.013687601
2016-09-02 14:00:00-04:00	12.25	-0.02700556
2016-09-02 15:00:00-04:00	11.92	-0.026938776
2016-09-02 16:00:00-04:00	11.98	0.005033557
2016-09-06 03:00:00-04:00	12.51	0.044240401
2016-09-06 04:00:00-04:00	12.46	-0.003996803
2016-09-06 05:00:00-04:00	12.45	-0.000802568
2016-09-06 06:00:00-04:00	12.5	0.004016064
2016-09-06 07:00:00-04:00	12.49	-0.0008
2016-09-06 08:00:00-04:00	12.5	0.000800641
2016-09-06 09:00:00-04:00	12.41	-0.0072
2016-09-06 09:30:00-04:00	12.47	0.004834811
2016-09-06 10:00:00-04:00	12.7	0.018444266
2016-09-06 11:00:00-04:00	12.32	-0.02992126
2016-09-06 12:00:00-04:00	12.22	-0.008116883
2016-09-06 13:00:00-04:00	12.22	0
2016-09-06 14:00:00-04:00	12.17	-0.004091653
2016-09-06 15:00:00-04:00	12.01	-0.013147083
2016-09-06 16:00:00-04:00	12.02	0.000832639
2016-09-07 03:00:00-04:00	11.86	-0.013311148
2016-09-07 04:00:00-04:00	11.89	0.002529511
2016-09-07 05:00:00-04:00	11.95	0.005046257
2016-09-07 06:00:00-04:00	11.96	0.00083682
2016-09-07 07:00:00-04:00	12.16	0.016722408
2016-09-07 08:00:00-04:00	12.12	-0.003289474
2016-09-07 09:00:00-04:00	12.13	0.000825083
2016-09-07 09:30:00-04:00	12.11	-0.001648805
2016-09-07 10:00:00-04:00	12.08	-0.002477291
2016-09-07 11:00:00-04:00	12.14	0.004966887
2016-09-07 12:00:00-04:00	12.27	0.010708402
2016-09-07 13:00:00-04:00	12.1	-0.013854931
2016-09-07 14:00:00-04:00	12.01	-0.007438017
2016-09-07 15:00:00-04:00	11.89	-0.009991674
2016-09-07 16:00:00-04:00	11.94	0.004205214
2016-09-08 03:00:00-04:00	11.73	-0.01758794
2016-09-08 04:00:00-04:00	11.73	0
2016-09-08 05:00:00-04:00	11.76	0.002557545
2016-09-08 06:00:00-04:00	11.82	0.005102041
2016-09-08 07:00:00-04:00	11.97	0.012690355
2016-09-08 08:00:00-04:00	12.08	0.009189641
2016-09-08 09:00:00-04:00	12.31	0.019039735
2016-09-08 09:30:00-04:00	12.35	0.003249391
2016-09-08 10:00:00-04:00	12.27	-0.006477733
2016-09-08 11:00:00-04:00	12.25	-0.001629992
2016-09-08 12:00:00-04:00	12.26	0.000816327
2016-09-08 13:00:00-04:00	12.39	0.010603589
2016-09-08 14:00:00-04:00	12.22	-0.013720743
2016-09-08 15:00:00-04:00	12.28	0.004909984
2016-09-08 16:00:00-04:00	12.51	0.018729642
2016-09-09 03:00:00-04:00	12.64	0.010391687
2016-09-09 04:00:00-04:00	12.6	-0.003164557
2016-09-09 05:00:00-04:00	12.67	0.005555556
2016-09-09 06:00:00-04:00	12.85	0.014206788
2016-09-09 07:00:00-04:00	13.08	0.017898833
2016-09-09 08:00:00-04:00	13.49	0.031345566
2016-09-09 09:00:00-04:00	13.43	-0.004447739
2016-09-09 09:30:00-04:00	14.19	0.056589724
2016-09-09 10:00:00-04:00	14.53	0.023960536
2016-09-09 11:00:00-04:00	15.09	0.03854095
2016-09-09 12:00:00-04:00	15.36	0.017892644
2016-09-09 13:00:00-04:00	16.11	0.048828125
2016-09-09 14:00:00-04:00	16.29	0.011173184
2016-09-09 15:00:00-04:00	17.14	0.052179251
2016-09-09 16:00:00-04:00	17.5	0.021003501
2016-09-12 03:00:00-04:00	20.13	0.150285714
2016-09-12 04:00:00-04:00	20.11	-0.000993542
2016-09-12 05:00:00-04:00	20.2	0.004475385
2016-09-12 06:00:00-04:00	20.27	0.003465347
2016-09-12 07:00:00-04:00	19.93	-0.016773557
2016-09-12 08:00:00-04:00	18.9	-0.051680883
2016-09-12 09:00:00-04:00	18.74	-0.008465608
2016-09-12 09:30:00-04:00	17.24	-0.080042689
2016-09-12 10:00:00-04:00	16.94	-0.017401392
2016-09-12 11:00:00-04:00	16.55	-0.023022432
2016-09-12 12:00:00-04:00	16.16	-0.023564955
2016-09-12 13:00:00-04:00	15.87	-0.017945545
2016-09-12 14:00:00-04:00	15.35	-0.032766226
2016-09-12 15:00:00-04:00	15.04	-0.02019544
2016-09-12 16:00:00-04:00	15.16	0.007978723
2016-09-13 03:00:00-04:00	16.04	0.058047493
2016-09-13 04:00:00-04:00	16.06	0.001246883
2016-09-13 05:00:00-04:00	16.01	-0.003113325
2016-09-13 06:00:00-04:00	15.86	-0.009369144
2016-09-13 07:00:00-04:00	16.15	0.018284994
2016-09-13 08:00:00-04:00	16.17	0.00123839
2016-09-13 09:00:00-04:00	16.27	0.006184292
2016-09-13 09:30:00-04:00	16.96	0.042409342
2016-09-13 10:00:00-04:00	17.63	0.039504717
2016-09-13 11:00:00-04:00	18.34	0.040272263
2016-09-13 12:00:00-04:00	18.64	0.016357688
2016-09-13 13:00:00-04:00	18.33	-0.016630901
2016-09-13 14:00:00-04:00	18.7	0.020185488
2016-09-13 15:00:00-04:00	18.12	-0.031016043
2016-09-13 16:00:00-04:00	17.85	-0.014900662
2016-09-14 03:00:00-04:00	17.97	0.006722689
2016-09-14 04:00:00-04:00	17.59	-0.021146355
2016-09-14 05:00:00-04:00	17.82	0.013075611
2016-09-14 06:00:00-04:00	17.82	0
2016-09-14 07:00:00-04:00	17.57	-0.014029181
2016-09-14 08:00:00-04:00	17.49	-0.004553216
2016-09-14 09:00:00-04:00	17.93	0.025157233
2016-09-14 09:30:00-04:00	17.52	-0.022866704
2016-09-14 10:00:00-04:00	17.17	-0.019977169
2016-09-14 11:00:00-04:00	16.93	-0.013977868
2016-09-14 12:00:00-04:00	17.08	0.008860012
2016-09-14 13:00:00-04:00	17.56	0.028103044
2016-09-14 14:00:00-04:00	17.44	-0.006833713
2016-09-14 15:00:00-04:00	17.66	0.012614679
2016-09-14 16:00:00-04:00	18.14	0.027180068
2016-09-15 03:00:00-04:00	17.88	-0.014332966
2016-09-15 04:00:00-04:00	17.71	-0.00950783
2016-09-15 05:00:00-04:00	17.45	-0.014680971
2016-09-15 06:00:00-04:00	17.36	-0.005157593
2016-09-15 07:00:00-04:00	17.44	0.004608295
2016-09-15 08:00:00-04:00	17.59	0.008600917
2016-09-15 09:00:00-04:00	17.57	-0.00113701
2016-09-15 09:30:00-04:00	17.46	-0.006260672
2016-09-15 10:00:00-04:00	16.68	-0.04467354
2016-09-15 11:00:00-04:00	16.46	-0.013189448
2016-09-15 12:00:00-04:00	16.59	0.007897934
2016-09-15 13:00:00-04:00	16.01	-0.03496082
2016-09-15 14:00:00-04:00	15.91	-0.006246096
2016-09-15 15:00:00-04:00	15.99	0.005028284
2016-09-15 16:00:00-04:00	16.3	0.019387117
2016-09-16 03:00:00-04:00	16.43	0.00797546
2016-09-16 04:00:00-04:00	16.61	0.010955569
2016-09-16 05:00:00-04:00	16.57	-0.002408188
2016-09-16 06:00:00-04:00	16.8	0.013880507
2016-09-16 07:00:00-04:00	16.94	0.008333333
2016-09-16 08:00:00-04:00	16.42	-0.030696576
2016-09-16 09:00:00-04:00	16.44	0.001218027
2016-09-16 09:30:00-04:00	16.67	0.013990268
2016-09-16 10:00:00-04:00	16.38	-0.017396521
2016-09-16 11:00:00-04:00	16.09	-0.017704518
2016-09-16 12:00:00-04:00	15.92	-0.010565569
2016-09-16 13:00:00-04:00	16.49	0.03580402
2016-09-16 14:00:00-04:00	15.92	-0.034566404
2016-09-16 15:00:00-04:00	15.52	-0.025125628
2016-09-16 16:00:00-04:00	15.37	-0.009664948
2016-09-19 03:00:00-04:00	14.94	-0.027976578
2016-09-19 04:00:00-04:00	14.97	0.002008032
2016-09-19 05:00:00-04:00	15.01	0.002672011
2016-09-19 06:00:00-04:00	15.05	0.00266489
2016-09-19 07:00:00-04:00	14.95	-0.006644518
2016-09-19 08:00:00-04:00	14.99	0.002675585
2016-09-19 09:00:00-04:00	15.04	0.003335557
2016-09-19 09:30:00-04:00	14.6	-0.029255319
2016-09-19 10:00:00-04:00	15.03	0.029452055
2016-09-19 11:00:00-04:00	15	-0.001996008
2016-09-19 12:00:00-04:00	15.58	0.038666667
2016-09-19 13:00:00-04:00	15.64	0.003851091
2016-09-19 14:00:00-04:00	15.16	-0.030690537
2016-09-19 15:00:00-04:00	15.61	0.029683377
2016-09-19 16:00:00-04:00	15.53	-0.00512492
2016-09-20 03:00:00-04:00	14.91	-0.03992273
2016-09-20 04:00:00-04:00	15.01	0.006706908
2016-09-20 05:00:00-04:00	14.78	-0.015323118
2016-09-20 06:00:00-04:00	14.77	-0.00067659
2016-09-20 07:00:00-04:00	14.87	0.006770481
2016-09-20 08:00:00-04:00	14.89	0.00134499
2016-09-20 09:00:00-04:00	14.84	-0.003357958
2016-09-20 09:30:00-04:00	15.32	0.032345013
2016-09-20 10:00:00-04:00	15.54	0.014360313
2016-09-20 11:00:00-04:00	15.62	0.005148005
2016-09-20 12:00:00-04:00	16.05	0.027528809
2016-09-20 13:00:00-04:00	15.85	-0.012461059
2016-09-20 14:00:00-04:00	15.88	0.001892744
2016-09-20 15:00:00-04:00	15.81	-0.00440806
2016-09-20 16:00:00-04:00	15.92	0.006957622
2016-09-21 03:00:00-04:00	15.2	-0.045226131
2016-09-21 04:00:00-04:00	15.34	0.009210526
2016-09-21 05:00:00-04:00	15.36	0.001303781
2016-09-21 06:00:00-04:00	15.27	-0.005859375
2016-09-21 07:00:00-04:00	15.3	0.001964637
2016-09-21 08:00:00-04:00	15.22	-0.005228758
2016-09-21 09:00:00-04:00	15.21	-0.00065703
2016-09-21 09:30:00-04:00	14.54	-0.044049967
2016-09-21 10:00:00-04:00	14.62	0.005502063
2016-09-21 11:00:00-04:00	15.09	0.032147743
2016-09-21 12:00:00-04:00	15.29	0.01325381
2016-09-21 13:00:00-04:00	14.54	-0.049051668
2016-09-21 14:00:00-04:00	13.91	-0.043328748
2016-09-21 15:00:00-04:00	13.17	-0.053199137
2016-09-21 16:00:00-04:00	13.3	0.009870919
2016-09-22 03:00:00-04:00	13.2	-0.007518797
2016-09-22 04:00:00-04:00	13.12	-0.006060606
2016-09-22 05:00:00-04:00	12.73	-0.02972561
2016-09-22 06:00:00-04:00	12.55	-0.014139827
2016-09-22 07:00:00-04:00	12.38	-0.013545817
2016-09-22 08:00:00-04:00	12.32	-0.004846527
2016-09-22 09:00:00-04:00	12.29	-0.002435065
2016-09-22 09:30:00-04:00	11.99	-0.02441009
2016-09-22 10:00:00-04:00	12.09	0.008340284
2016-09-22 11:00:00-04:00	12.28	0.015715467
2016-09-22 12:00:00-04:00	12.06	-0.017915309
2016-09-22 13:00:00-04:00	11.98	-0.006633499
2016-09-22 14:00:00-04:00	11.9	-0.006677796
2016-09-22 15:00:00-04:00	11.94	0.003361345
2016-09-22 16:00:00-04:00	12.02	0.006700168
2016-09-23 03:00:00-04:00	12.22	0.016638935
2016-09-23 04:00:00-04:00	12.36	0.011456628
2016-09-23 05:00:00-04:00	12.28	-0.006472492
2016-09-23 06:00:00-04:00	12.38	0.008143322
2016-09-23 07:00:00-04:00	12.4	0.001615509
2016-09-23 08:00:00-04:00	12.21	-0.015322581
2016-09-23 09:00:00-04:00	12.22	0.000819001
2016-09-23 09:30:00-04:00	12.34	0.009819967
2016-09-23 10:00:00-04:00	12.13	-0.017017828
2016-09-23 11:00:00-04:00	12.1	-0.002473207
2016-09-23 12:00:00-04:00	12.06	-0.003305785
2016-09-23 13:00:00-04:00	12.58	0.043117745
2016-09-23 14:00:00-04:00	12.31	-0.021462639
2016-09-23 15:00:00-04:00	12.28	-0.002437043
2016-09-23 16:00:00-04:00	12.29	0.000814332
2016-09-26 03:00:00-04:00	13.85	0.126932465
2016-09-26 04:00:00-04:00	13.94	0.006498195
2016-09-26 05:00:00-04:00	14.05	0.007890961
2016-09-26 06:00:00-04:00	13.89	-0.0113879
2016-09-26 07:00:00-04:00	13.86	-0.002159827
2016-09-26 08:00:00-04:00	13.98	0.008658009
2016-09-26 09:00:00-04:00	13.92	-0.004291845
2016-09-26 09:30:00-04:00	14.2	0.020114943
2016-09-26 10:00:00-04:00	13.83	-0.026056338
2016-09-26 11:00:00-04:00	14.19	0.026030369
2016-09-26 12:00:00-04:00	14.01	-0.012684989
2016-09-26 13:00:00-04:00	14.44	0.030692363
2016-09-26 14:00:00-04:00	14.52	0.005540166
2016-09-26 15:00:00-04:00	14.63	0.007575758
2016-09-26 16:00:00-04:00	14.5	-0.008885851
2016-09-27 03:00:00-04:00	13.58	-0.063448276
2016-09-27 04:00:00-04:00	13.85	0.01988218
2016-09-27 05:00:00-04:00	14.04	0.013718412
2016-09-27 06:00:00-04:00	13.87	-0.012108262
2016-09-27 07:00:00-04:00	13.98	0.007930786
2016-09-27 08:00:00-04:00	14.22	0.017167382
2016-09-27 09:00:00-04:00	14.52	0.021097046
2016-09-27 09:30:00-04:00	13.75	-0.053030303
2016-09-27 10:00:00-04:00	14.14	0.028363636
2016-09-27 11:00:00-04:00	13.4	-0.052333805
2016-09-27 12:00:00-04:00	13.1	-0.02238806
2016-09-27 13:00:00-04:00	13.18	0.00610687
2016-09-27 14:00:00-04:00	13.18	0
2016-09-27 15:00:00-04:00	13.03	-0.01138088
2016-09-27 16:00:00-04:00	13.1	0.005372218
2016-09-28 03:00:00-04:00	12.78	-0.024427481
2016-09-28 04:00:00-04:00	12.89	0.008607199
2016-09-28 05:00:00-04:00	13.3	0.031807603
2016-09-28 06:00:00-04:00	13.07	-0.017293233
2016-09-28 07:00:00-04:00	13.1	0.002295333
2016-09-28 08:00:00-04:00	13.14	0.003053435
2016-09-28 09:00:00-04:00	12.93	-0.015981735
2016-09-28 09:30:00-04:00	12.83	-0.007733952
2016-09-28 10:00:00-04:00	13.35	0.040530008
2016-09-28 11:00:00-04:00	13.2	-0.011235955
2016-09-28 12:00:00-04:00	13.13	-0.00530303
2016-09-28 13:00:00-04:00	12.91	-0.016755522
2016-09-28 14:00:00-04:00	12.43	-0.03718048
2016-09-28 15:00:00-04:00	12.31	-0.009654063
2016-09-28 16:00:00-04:00	12.39	0.006498781
2016-09-29 03:00:00-04:00	12.46	0.005649718
2016-09-29 04:00:00-04:00	12.44	-0.001605136
2016-09-29 05:00:00-04:00	12.48	0.003215434
2016-09-29 06:00:00-04:00	12.54	0.004807692
2016-09-29 07:00:00-04:00	12.56	0.001594896
2016-09-29 08:00:00-04:00	12.68	0.00955414
2016-09-29 09:00:00-04:00	12.73	0.003943218
2016-09-29 09:30:00-04:00	12.43	-0.023566379
2016-09-29 10:00:00-04:00	12.64	0.01689461
2016-09-29 11:00:00-04:00	12.71	0.005537975
2016-09-29 12:00:00-04:00	14.3	0.125098348
2016-09-29 13:00:00-04:00	15.64	0.093706294
2016-09-29 14:00:00-04:00	14.35	-0.082480818
2016-09-29 15:00:00-04:00	14.46	0.007665505
2016-09-29 16:00:00-04:00	14.02	-0.030428769
2016-09-30 03:00:00-04:00	14.89	0.062054208
2016-09-30 04:00:00-04:00	14.48	-0.027535259
2016-09-30 05:00:00-04:00	14.31	-0.011740331
2016-09-30 06:00:00-04:00	14.1	-0.014675052
2016-09-30 07:00:00-04:00	14.19	0.006382979
2016-09-30 08:00:00-04:00	13.8	-0.027484144
2016-09-30 09:00:00-04:00	13.76	-0.002898551
2016-09-30 09:30:00-04:00	13.89	0.009447674
2016-09-30 10:00:00-04:00	13.41	-0.034557235
2016-09-30 11:00:00-04:00	12.95	-0.034302759
2016-09-30 12:00:00-04:00	12.8	-0.011583012
2016-09-30 13:00:00-04:00	12.83	0.00234375
2016-09-30 14:00:00-04:00	12.74	-0.007014809
2016-09-30 15:00:00-04:00	13.29	0.043171115
2016-09-30 16:00:00-04:00	13.29	0
2016-10-03 03:00:00-04:00	13.62	0.0248307
2016-10-03 04:00:00-04:00	13.63	0.000734214
2016-10-03 05:00:00-04:00	13.58	-0.003668379
2016-10-03 06:00:00-04:00	13.73	0.011045655
2016-10-03 07:00:00-04:00	13.75	0.001456664
2016-10-03 08:00:00-04:00	14.19	0.032
2016-10-03 09:00:00-04:00	14.13	-0.00422833
2016-10-03 09:30:00-04:00	14.08	-0.00353857
2016-10-03 10:00:00-04:00	13.71	-0.026278409
2016-10-03 11:00:00-04:00	14.01	0.021881838
2016-10-03 12:00:00-04:00	13.87	-0.009992862
2016-10-03 13:00:00-04:00	13.72	-0.010814708
2016-10-03 14:00:00-04:00	13.75	0.002186589
2016-10-03 15:00:00-04:00	13.64	-0.008
2016-10-03 16:00:00-04:00	13.57	-0.005131965
2016-10-04 03:00:00-04:00	13.2	-0.027266028
2016-10-04 04:00:00-04:00	13.16	-0.003030303
2016-10-04 05:00:00-04:00	13.22	0.004559271
2016-10-04 06:00:00-04:00	13.49	0.020423601
2016-10-04 07:00:00-04:00	13.4	-0.006671609
2016-10-04 08:00:00-04:00	13.4	0
2016-10-04 09:00:00-04:00	13.32	-0.005970149
2016-10-04 09:30:00-04:00	13.09	-0.017267267
2016-10-04 10:00:00-04:00	13.11	0.001527884
2016-10-04 11:00:00-04:00	13.62	0.038901602
2016-10-04 12:00:00-04:00	13.84	0.016152717
2016-10-04 13:00:00-04:00	14.2	0.026011561
2016-10-04 14:00:00-04:00	14.57	0.026056338
2016-10-04 15:00:00-04:00	13.75	-0.056280027
2016-10-04 16:00:00-04:00	13.63	-0.008727273
2016-10-05 03:00:00-04:00	13.52	-0.008070433
2016-10-05 04:00:00-04:00	13.55	0.002218935
2016-10-05 05:00:00-04:00	13.62	0.005166052
2016-10-05 06:00:00-04:00	13.65	0.002202643
2016-10-05 07:00:00-04:00	13.25	-0.029304029
2016-10-05 08:00:00-04:00	13.23	-0.001509434
2016-10-05 09:00:00-04:00	13.32	0.006802721
2016-10-05 09:30:00-04:00	12.92	-0.03003003
2016-10-05 10:00:00-04:00	13.01	0.006965944
2016-10-05 11:00:00-04:00	12.96	-0.003843198
2016-10-05 12:00:00-04:00	12.95	-0.000771605
2016-10-05 13:00:00-04:00	12.85	-0.007722008
2016-10-05 14:00:00-04:00	12.81	-0.00311284
2016-10-05 15:00:00-04:00	13.04	0.017954723
2016-10-05 16:00:00-04:00	12.99	-0.003834356
2016-10-06 03:00:00-04:00	13.1	0.008468052
2016-10-06 04:00:00-04:00	13.06	-0.003053435
2016-10-06 05:00:00-04:00	13.5	0.033690658
2016-10-06 06:00:00-04:00	13.47	-0.002222222
2016-10-06 07:00:00-04:00	13.41	-0.004454343
